lara		00:01:12.054	00:01:12.219	00:00:00.165	ni
lara		00:01:12.219	00:01:12.419	00:00:00.200	dha
lara		00:01:12.419	00:01:12.588	00:00:00.169	pa
lara		00:01:12.619	00:01:12.819	00:00:00.200	sa
lara		00:01:12.819	00:01:12.976	00:00:00.157	ni
lara		00:01:12.976	00:01:13.130	00:00:00.154	dha
lara		00:01:13.130	00:01:13.364	00:00:00.234	pa
lara		00:01:13.369	00:01:13.565	00:00:00.196	ni
lara		00:01:13.565	00:01:13.740	00:00:00.175	dha
lara		00:01:13.740	00:01:13.879	00:00:00.139	pa
lara		00:01:13.879	00:01:14.029	00:00:00.150	ma
lara		00:01:14.029	00:01:14.233	00:00:00.204	ga
lara		00:01:14.233	00:01:14.419	00:00:00.186	ri
lara		00:01:14.419	00:01:14.617	00:00:00.198	ma
lara		00:01:14.617	00:01:14.771	00:00:00.154	ga
lara		00:01:14.771	00:01:14.921	00:00:00.150	ri
lara		00:01:14.921	00:01:15.126	00:00:00.205	sa
lara		00:01:15.139	00:01:15.502	00:00:00.363	ga
lara		00:01:15.502	00:01:16.016	00:00:00.514	ri
lara		00:01:16.016	00:01:16.543	00:00:00.527	ni
lara		00:01:16.543	00:01:17.543	00:00:01.000	sa
lara		00:01:18.083	00:01:19.486	00:00:01.403	ri
lara		00:01:19.609	00:01:20.849	00:00:01.240	ga
lara		00:01:20.851	00:01:21.190	00:00:00.339	ma
lara		00:01:21.190	00:01:21.637	00:00:00.447	ga
lara		00:01:21.637	00:01:23.945	00:00:02.308	ri
lara		00:01:24.389	00:01:24.689	00:00:00.300	ga
lara		00:01:24.689	00:01:24.850	00:00:00.161	ri
lara		00:01:24.850	00:01:25.049	00:00:00.199	sa
lara		00:01:25.049	00:01:25.285	00:00:00.236	ni
lara		00:01:25.285	00:01:27.514	00:00:02.229	sa
lara		00:01:28.079	00:01:28.399	00:00:00.320	pa
lara		00:01:28.490	00:01:29.814	00:00:01.324	ni
lara		00:01:29.814	00:01:31.419	00:00:01.605	ni
lara		00:01:31.419	00:01:32.443	00:00:01.024	ni
lara		00:01:32.443	00:01:32.775	00:00:00.332	dha
lara		00:01:32.969	00:01:33.200	00:00:00.231	pa
lara		00:01:33.200	00:01:33.359	00:00:00.159	dha
lara		00:01:33.359	00:01:33.502	00:00:00.143	ni
lara		00:01:33.502	00:01:33.649	00:00:00.147	dha
lara		00:01:33.649	00:01:34.269	00:00:00.620	ni
lara		00:01:34.434	00:01:35.136	00:00:00.702	dha
lara		00:01:35.136	00:01:35.391	00:00:00.255	ni
lara		00:01:35.391	00:01:35.740	00:00:00.349	sa
lara		00:01:35.740	00:01:35.939	00:00:00.199	ni
lara		00:01:35.939	00:01:36.272	00:00:00.333	ni
lara		00:01:36.272	00:01:36.609	00:00:00.337	dha
lara		00:01:36.609	00:01:37.072	00:00:00.463	dha
lara		00:01:37.072	00:01:37.336	00:00:00.264	pa
lara		00:01:37.336	00:01:38.643	00:00:01.307	pa
lara		00:01:38.643	00:01:38.798	00:00:00.155	ni
lara		00:01:38.798	00:01:38.925	00:00:00.127	dha
lara		00:01:38.925	00:01:39.270	00:00:00.345	dha
lara		00:01:39.270	00:01:39.489	00:00:00.219	ma
lara		00:01:39.489	00:01:39.997	00:00:00.508	pa
lara		00:01:40.269	00:01:41.526	00:00:01.257	ni
lara		00:01:41.820	00:01:43.108	00:00:01.288	ni
lara		00:01:43.108	00:01:44.253	00:00:01.145	ni
lara		00:01:44.253	00:01:44.538	00:00:00.285	dha
lara		00:01:44.719	00:01:44.943	00:00:00.224	pa
lara		00:01:44.943	00:01:45.144	00:00:00.201	dha
lara		00:01:45.144	00:01:45.261	00:00:00.117	ni
lara		00:01:45.261	00:01:45.361	00:00:00.100	dha
lara		00:01:45.365	00:01:46.049	00:00:00.684	ni
lara		00:01:46.049	00:01:46.818	00:00:00.769	dha
lara		00:01:46.818	00:01:47.072	00:00:00.254	ni
lara		00:01:47.072	00:01:47.489	00:00:00.417	sa
lara		00:01:47.489	00:01:47.638	00:00:00.149	ni
lara		00:01:47.638	00:01:47.984	00:00:00.346	ni
lara		00:01:47.984	00:01:48.352	00:00:00.368	dha
lara		00:01:48.352	00:01:48.749	00:00:00.397	dha
lara		00:01:48.749	00:01:48.915	00:00:00.166	pa
lara		00:01:49.159	00:01:49.616	00:00:00.457	pa
lara		00:01:49.616	00:01:49.769	00:00:00.153	ni
lara		00:01:49.769	00:01:49.959	00:00:00.190	dha
lara		00:01:49.959	00:01:50.339	00:00:00.380	pa
lara		00:01:50.339	00:01:50.498	00:00:00.159	ni
lara		00:01:50.498	00:01:50.609	00:00:00.111	dha
lara		00:01:50.609	00:01:51.068	00:00:00.459	dha
lara		00:01:51.068	00:01:51.280	00:00:00.212	ma
lara		00:01:51.280	00:01:52.007	00:00:00.727	pa
lara		00:01:52.007	00:01:53.296	00:00:01.289	ni
lara		00:01:53.659	00:01:54.999	00:00:01.340	ni
lara		00:01:54.999	00:01:55.251	00:00:00.252	ni
lara		00:01:55.251	00:01:55.440	00:00:00.189	dha
lara		00:01:55.440	00:01:55.668	00:00:00.228	pa
lara		00:01:55.668	00:01:55.789	00:00:00.121	dha
lara		00:01:55.789	00:01:56.186	00:00:00.397	ni
lara		00:01:56.489	00:01:57.608	00:00:01.119	dha
lara		00:01:57.608	00:01:57.949	00:00:00.341	ni
lara		00:01:57.949	00:01:59.439	00:00:01.490	sa
lara		00:01:59.439	00:01:59.749	00:00:00.310	ni
lara		00:01:59.749	00:02:00.129	00:00:00.380	dha
lara		00:02:00.129	00:02:00.538	00:00:00.409	dha
lara		00:02:00.538	00:02:00.703	00:00:00.165	pa
lara		00:02:00.909	00:02:01.215	00:00:00.306	pa
lara		00:02:01.215	00:02:01.408	00:00:00.193	dha
lara		00:02:01.408	00:02:01.592	00:00:00.184	ni
lara		00:02:01.592	00:02:01.749	00:00:00.157	sa
lara		00:02:01.749	00:02:01.885	00:00:00.136	ga
lara		00:02:01.885	00:02:02.044	00:00:00.159	ga
lara		00:02:02.044	00:02:02.222	00:00:00.178	ri
lara		00:02:02.222	00:02:02.358	00:00:00.136	sa
lara		00:02:02.358	00:02:02.559	00:00:00.201	ni
lara		00:02:02.559	00:02:02.739	00:00:00.180	dha
lara		00:02:02.739	00:02:02.879	00:00:00.140	pa
lara		00:02:02.879	00:02:03.076	00:00:00.197	ma
lara		00:02:03.076	00:02:03.747	00:00:00.671	pa
lara		00:02:03.747	00:02:05.168	00:00:01.421	ni
lara		00:02:05.168	00:02:06.274	00:00:01.106	ni
lara		00:02:11.189	00:02:11.594	00:00:00.405	ni
lara		00:02:11.594	00:02:11.894	00:00:00.300	dha
lara		00:02:11.894	00:02:12.384	00:00:00.490	dha
lara		00:02:12.384	00:02:12.668	00:00:00.284	pa
lara		00:02:12.668	00:02:14.553	00:00:01.885	pa
lara		00:02:14.859	00:02:15.311	00:00:00.452	dha
lara		00:02:15.311	00:02:15.594	00:00:00.283	ni
lara		00:02:15.594	00:02:17.089	00:00:01.495	sa
lara		00:02:17.089	00:02:17.784	00:00:00.695	ni
lara		00:02:17.784	00:02:18.179	00:00:00.395	ni
lara		00:02:18.179	00:02:18.574	00:00:00.395	dha
lara		00:02:18.574	00:02:18.995	00:00:00.421	dha
lara		00:02:18.995	00:02:19.732	00:00:00.737	pa
lara		00:02:19.999	00:02:21.421	00:00:01.422	ma
lara		00:02:21.559	00:02:21.979	00:00:00.420	ni
lara		00:02:21.979	00:02:22.379	00:00:00.400	dha
lara		00:02:22.379	00:02:22.819	00:00:00.440	pa
lara		00:02:22.979	00:02:23.611	00:00:00.632	ma
lara		00:02:23.611	00:02:23.784	00:00:00.173	dha
lara		00:02:23.784	00:02:23.931	00:00:00.147	pa
lara		00:02:23.932	00:02:24.068	00:00:00.136	ma
lara		00:02:24.068	00:02:24.446	00:00:00.378	ga
lara		00:02:24.446	00:02:25.141	00:00:00.695	ri
lara		00:02:25.141	00:02:26.291	00:00:01.150	sa
lara		00:02:26.629	00:02:27.125	00:00:00.496	dha
lara		00:02:27.125	00:02:27.339	00:00:00.214	ni
lara		00:02:27.339	00:02:28.835	00:00:01.496	sa
lara		00:02:28.835	00:02:29.514	00:00:00.679	ni
lara		00:02:29.519	00:02:29.934	00:00:00.415	ni
lara		00:02:29.934	00:02:30.318	00:00:00.384	dha
lara		00:02:30.318	00:02:30.758	00:00:00.440	dha
lara		00:02:30.758	00:02:31.443	00:00:00.685	pa
lara		00:02:31.727	00:02:33.131	00:00:01.404	ma
lara		00:02:33.239	00:02:33.729	00:00:00.490	ni
lara		00:02:33.729	00:02:34.089	00:00:00.360	dha
lara		00:02:34.089	00:02:34.579	00:00:00.490	pa
lara		00:02:34.769	00:02:35.409	00:00:00.640	ma
lara		00:02:35.409	00:02:35.616	00:00:00.207	dha
lara		00:02:35.616	00:02:35.706	00:00:00.090	pa
lara		00:02:35.706	00:02:35.817	00:00:00.111	ma
lara		00:02:35.817	00:02:36.166	00:00:00.349	ga
lara		00:02:36.166	00:02:36.907	00:00:00.741	ri
lara		00:02:36.907	00:02:37.948	00:00:01.041	sa
lara		00:02:38.289	00:02:38.758	00:00:00.469	dha
lara		00:02:38.758	00:02:38.962	00:00:00.204	ni
lara		00:02:38.962	00:02:39.443	00:00:00.481	sa
lara		00:02:39.443	00:02:39.571	00:00:00.128	ri
lara		00:02:39.571	00:02:39.689	00:00:00.118	ga
lara		00:02:39.689	00:02:40.336	00:00:00.647	ri 
lara		00:02:40.595	00:02:41.085	00:00:00.490	dha
lara		00:02:41.089	00:02:41.519	00:00:00.430	ri
lara		00:02:41.519	00:02:41.644	00:00:00.125	ri
lara		00:02:41.644	00:02:41.779	00:00:00.135	sa
lara		00:02:41.779	00:02:42.024	00:00:00.245	ni
lara		00:02:42.024	00:02:42.363	00:00:00.339	dha
lara		00:02:42.363	00:02:42.699	00:00:00.336	dha
lara		00:02:42.699	00:02:43.199	00:00:00.500	pa
lara		00:02:43.439	00:02:44.159	00:00:00.720	ma
lara		00:02:44.159	00:02:44.606	00:00:00.447	ni
lara		00:02:44.606	00:02:44.969	00:00:00.363	dha
lara		00:02:44.969	00:02:45.422	00:00:00.453	pa
lara		00:02:45.639	00:02:45.829	00:00:00.190	ga
lara		00:02:45.829	00:02:45.993	00:00:00.164	ga
lara		00:02:45.993	00:02:46.173	00:00:00.180	ri
lara		00:02:46.173	00:02:46.449	00:00:00.276	sa
lara		00:02:46.449	00:02:46.586	00:00:00.137	ni
lara		00:02:46.589	00:02:46.732	00:00:00.143	ni
lara		00:02:46.732	00:02:46.892	00:00:00.160	dha
lara		00:02:46.892	00:02:47.117	00:00:00.225	pa
lara		00:02:47.134	00:02:47.289	00:00:00.155	ga
lara		00:02:47.289	00:02:47.439	00:00:00.150	ga
lara		00:02:47.439	00:02:47.601	00:00:00.162	ri
lara		00:02:47.601	00:02:47.764	00:00:00.163	ri
lara		00:02:47.764	00:02:47.949	00:00:00.185	sa
lara		00:02:47.949	00:02:48.139	00:00:00.190	ni
lara		00:02:48.139	00:02:48.297	00:00:00.158	dha
lara		00:02:48.297	00:02:48.473	00:00:00.176	pa
lara		00:02:48.473	00:02:48.676	00:00:00.203	ma
lara		00:02:48.676	00:02:48.862	00:00:00.186	ga
lara		00:02:48.862	00:02:49.042	00:00:00.180	ri
lara		00:02:49.042	00:02:49.254	00:00:00.212	sa
lara		00:02:49.259	00:02:49.639	00:00:00.380	ga
lara		00:02:49.639	00:02:50.127	00:00:00.488	ri
lara		00:02:50.127	00:02:50.627	00:00:00.500	ni
lara		00:02:50.627	00:02:51.677	00:00:01.050	sa
lara		00:02:52.149	00:02:53.551	00:00:01.402	ri
lara		00:02:53.659	00:02:54.873	00:00:01.214	ga
lara		00:02:54.873	00:02:55.361	00:00:00.488	ma
lara		00:02:55.361	00:02:55.899	00:00:00.538	ga
lara		00:02:55.899	00:02:58.399	00:00:02.500	ri
lara		00:03:01.383	00:03:01.633	00:00:00.250	dha
lara		00:03:01.748	00:03:03.114	00:00:01.366	pa
lara		00:03:03.220	00:03:03.469	00:00:00.249	dha
lara		00:03:03.469	00:03:03.864	00:00:00.395	pa
lara		00:03:03.864	00:03:04.722	00:00:00.858	ga
lara		00:03:04.722	00:03:04.892	00:00:00.170	ma
lara		00:03:04.893	00:03:05.008	00:00:00.115	pa
lara		00:03:05.008	00:03:05.128	00:00:00.120	dha
lara		00:03:05.128	00:03:05.356	00:00:00.228	pa
lara		00:03:05.356	00:03:05.452	00:00:00.096	dha
lara		00:03:05.454	00:03:05.592	00:00:00.138	pa
lara		00:03:05.592	00:03:05.715	00:00:00.123	ma
lara		00:03:05.715	00:03:06.086	00:00:00.371	ga
lara		00:03:06.190	00:03:06.644	00:00:00.454	ri
lara		00:03:06.979	00:03:07.216	00:00:00.237	pa
lara		00:03:07.216	00:03:07.577	00:00:00.361	ma
lara		00:03:07.577	00:03:08.332	00:00:00.755	ga
lara		00:03:08.332	00:03:08.609	00:00:00.277	ri
lara		00:03:08.609	00:03:08.843	00:00:00.234	sa
lara		00:03:09.066	00:03:09.257	00:00:00.191	ri
lara		00:03:09.257	00:03:09.414	00:00:00.157	ga
lara		00:03:09.414	00:03:09.768	00:00:00.354	ma
lara		00:03:09.806	00:03:10.222	00:00:00.416	ri
lara		00:03:10.222	00:03:10.548	00:00:00.326	ga
lara		00:03:10.548	00:03:11.090	00:00:00.542	ri
lara		00:03:11.090	00:03:11.283	00:00:00.193	ni
lara		00:03:11.283	00:03:12.665	00:00:01.382	sa
lara		00:03:12.989	00:03:13.383	00:00:00.394	dha
lara		00:03:13.426	00:03:14.816	00:00:01.390	pa
lara		00:03:14.869	00:03:15.198	00:00:00.329	dha
lara		00:03:15.198	00:03:15.589	00:00:00.391	pa
lara		00:03:15.589	00:03:16.367	00:00:00.778	ga
lara		00:03:16.367	00:03:16.602	00:00:00.235	ma
lara		00:03:16.602	00:03:16.703	00:00:00.101	pa
lara		00:03:16.703	00:03:16.829	00:00:00.126	dha
lara		00:03:16.829	00:03:17.017	00:00:00.188	pa
lara		00:03:17.017	00:03:17.081	00:00:00.064	dha
lara		00:03:17.081	00:03:17.168	00:00:00.087	pa
lara		00:03:17.168	00:03:17.239	00:00:00.071	ma
lara		00:03:17.239	00:03:17.646	00:00:00.407	ga
lara		00:03:17.777	00:03:18.071	00:00:00.294	ri
lara		00:03:18.517	00:03:18.858	00:00:00.341	pa
lara		00:03:18.858	00:03:19.229	00:00:00.371	ma
lara		00:03:19.229	00:03:19.960	00:00:00.731	ga
lara		00:03:19.960	00:03:20.287	00:00:00.327	ri
lara		00:03:20.287	00:03:20.681	00:00:00.394	sa
lara		00:03:20.738	00:03:20.739	00:00:00.001	ri
lara		00:03:20.739	00:03:21.021	00:00:00.282	ri
lara		00:03:21.021	00:03:21.234	00:00:00.213	pa
lara		00:03:21.234	00:03:21.412	00:00:00.178	ma
lara		00:03:21.451	00:03:21.884	00:00:00.433	ri
lara		00:03:21.884	00:03:22.133	00:00:00.249	ga
lara		00:03:22.133	00:03:22.594	00:00:00.461	ri
lara		00:03:22.594	00:03:22.899	00:00:00.305	ni
lara		00:03:22.899	00:03:24.121	00:00:01.222	sa
lara		00:03:24.633	00:03:25.008	00:00:00.375	ga
lara		00:03:25.008	00:03:25.373	00:00:00.365	ri
lara		00:03:25.373	00:03:25.747	00:00:00.374	ga
lara		00:03:25.747	00:03:26.076	00:00:00.329	ma
lara		00:03:26.076	00:03:26.460	00:00:00.384	pa
lara		00:03:26.498	00:03:26.804	00:00:00.306	dha
lara		00:03:26.804	00:03:27.152	00:00:00.348	ni
lara		00:03:27.152	00:03:27.373	00:00:00.221	dha
lara		00:03:27.373	00:03:27.604	00:00:00.231	ni
lara		00:03:27.604	00:03:27.796	00:00:00.192	sa
lara		00:03:27.796	00:03:28.060	00:00:00.264	ni
lara		00:03:28.060	00:03:28.335	00:00:00.275	dha
lara		00:03:28.335	00:03:28.652	00:00:00.317	pa
lara		00:03:28.729	00:03:28.825	00:00:00.096	pa
lara		00:03:28.826	00:03:28.931	00:00:00.105	ma
lara		00:03:28.932	00:03:29.296	00:00:00.364	ga
lara		00:03:29.296	00:03:29.841	00:00:00.545	ri
lara		00:03:30.114	00:03:30.406	00:00:00.292	pa
lara		00:03:30.406	00:03:30.809	00:00:00.403	ma
lara		00:03:30.809	00:03:31.582	00:00:00.773	ga
lara		00:03:31.582	00:03:31.899	00:00:00.317	ri
lara		00:03:31.899	00:03:32.081	00:00:00.182	sa
lara		00:03:32.344	00:03:32.645	00:00:00.301	ri
lara		00:03:32.645	00:03:32.861	00:00:00.216	pa
lara		00:03:32.861	00:03:33.073	00:00:00.212	ma
lara		00:03:33.201	00:03:33.489	00:00:00.288	ri
lara		00:03:33.489	00:03:33.819	00:00:00.330	ga
lara		00:03:33.819	00:03:34.234	00:00:00.415	ri
lara		00:03:34.234	00:03:34.450	00:00:00.216	ni
lara		00:03:34.450	00:03:35.040	00:00:00.590	sa
lara		00:03:35.373	00:03:35.630	00:00:00.257	sa
lara		00:03:35.630	00:03:36.227	00:00:00.597	sa
lara		00:03:36.227	00:03:36.559	00:00:00.332	sa
lara		00:03:36.710	00:03:36.965	00:00:00.255	ni
lara		00:03:36.965	00:03:37.244	00:00:00.279	dha
lara		00:03:37.244	00:03:38.018	00:00:00.774	ni
lara		00:03:38.018	00:03:38.368	00:00:00.350	ni
lara		00:03:38.368	00:03:38.652	00:00:00.284	dha
lara		00:03:38.864	00:03:39.118	00:00:00.254	pa
lara		00:03:39.118	00:03:39.287	00:00:00.169	dha
lara		00:03:39.287	00:03:39.385	00:00:00.098	ni
lara		00:03:39.385	00:03:39.491	00:00:00.106	dha
lara		00:03:39.491	00:03:39.894	00:00:00.403	ni
lara		00:03:39.894	00:03:40.063	00:00:00.169	sa
lara		00:03:40.063	00:03:40.268	00:00:00.205	ni
lara		00:03:40.268	00:03:40.624	00:00:00.356	dha
lara		00:03:40.625	00:03:40.904	00:00:00.279	pa
lara		00:03:41.104	00:03:41.605	00:00:00.501	ma
lara		00:03:41.605	00:03:41.941	00:00:00.336	pa
lara		00:03:41.941	00:03:42.355	00:00:00.414	dha
lara		00:03:42.355	00:03:42.992	00:00:00.637	dha
lara		00:03:42.992	00:03:43.426	00:00:00.434	ni
lara		00:03:43.426	00:03:43.708	00:00:00.282	sa
lara		00:03:43.945	00:03:44.156	00:00:00.211	ga
lara		00:03:44.156	00:03:44.373	00:00:00.217	ri
lara		00:03:44.373	00:03:44.824	00:00:00.451	ni
lara		00:03:44.931	00:03:46.312	00:00:01.381	sa
lara		00:03:46.652	00:03:46.937	00:00:00.285	sa
lara		00:03:46.937	00:03:47.657	00:00:00.720	sa
lara		00:03:47.657	00:03:47.987	00:00:00.330	sa
lara		00:03:48.123	00:03:48.402	00:00:00.279	ni
lara		00:03:48.402	00:03:48.777	00:00:00.375	dha
lara		00:03:48.777	00:03:49.423	00:00:00.646	ni
lara		00:03:49.423	00:03:49.781	00:00:00.358	ni
lara		00:03:49.781	00:03:50.056	00:00:00.275	dha
lara		00:03:50.278	00:03:50.516	00:00:00.238	pa
lara		00:03:50.516	00:03:50.670	00:00:00.154	dha
lara		00:03:50.670	00:03:50.799	00:00:00.129	ni
lara		00:03:50.799	00:03:50.899	00:00:00.100	dha
lara		00:03:50.951	00:03:51.380	00:00:00.429	ni
lara		00:03:51.380	00:03:51.539	00:00:00.159	sa
lara		00:03:51.539	00:03:51.705	00:00:00.166	ni
lara		00:03:51.705	00:03:52.093	00:00:00.388	dha
lara		00:03:52.093	00:03:52.443	00:00:00.350	pa
lara		00:03:52.443	00:03:53.030	00:00:00.587	ma
lara		00:03:53.030	00:03:53.390	00:00:00.360	pa
lara		00:03:53.390	00:03:53.775	00:00:00.385	dha
lara		00:03:53.775	00:03:54.472	00:00:00.697	dha
lara		00:03:54.472	00:03:54.853	00:00:00.381	ni
lara		00:03:54.853	00:03:55.104	00:00:00.251	sa
lara		00:03:55.383	00:03:55.605	00:00:00.222	ga
lara		00:03:55.605	00:03:55.814	00:00:00.209	ri
lara		00:03:55.814	00:03:56.296	00:00:00.482	ni
lara		00:03:56.362	00:03:57.739	00:00:01.377	sa
lara		00:03:58.056	00:03:58.225	00:00:00.169	ri
lara		00:03:58.225	00:03:58.342	00:00:00.117	sa
lara		00:03:58.342	00:03:59.122	00:00:00.780	ni
lara		00:03:59.122	00:03:59.565	00:00:00.443	sa
lara		00:03:59.653	00:04:00.214	00:00:00.561	ri
lara		00:04:00.214	00:04:00.586	00:00:00.372	sa
lara		00:04:00.586	00:04:00.729	00:00:00.143	ri
lara		00:04:00.730	00:04:01.056	00:00:00.326	ga
lara		00:04:01.124	00:04:01.334	00:00:00.210	ri
lara		00:04:01.334	00:04:01.649	00:00:00.315	sa
lara		00:04:01.701	00:04:02.061	00:00:00.360	sa
